Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
1.9979	-62.7443+0.7504i	-81.0043+0.7504i	-80.1926+0.7504i	-94.1622+0.7504i	-63.3848+0.7504i	-81.4604+0.7504i	-60.2110+0.7504i	-94.2203+0.7504i
2.0000	-62.7376+0.7504i	-81.0031+0.7504i	-80.1907+0.7504i	-94.1624+0.7504i	-63.3789+0.7504i	-81.4362+0.7504i	-60.2124+0.7504i	-94.2183+0.7504i
2.0021	-62.7435+0.7504i	-80.9990+0.7504i	-80.1875+0.7504i	-94.1623+0.7504i	-63.3775+0.7504i	-81.4196+0.7504i	-60.2285+0.7504i	-94.2190+0.7504i
2.0042	-62.7412+0.7504i	-80.9951+0.7504i	-80.1843+0.7504i	-94.1614+0.7504i	-63.3761+0.7504i	-81.4103+0.7504i	-60.2318+0.7504i	-94.2176+0.7504i
2.0063	-62.7308+0.7504i	-80.9949+0.7504i	-80.1805+0.7504i	-94.1605+0.7504i	-63.3739+0.7504i	-81.4035+0.7504i	-60.2315+0.7504i	-94.2157+0.7504i
2.0083	-62.7346+0.7504i	-80.9951+0.7504i	-80.1780+0.7504i	-94.1600+0.7504i	-63.3699+0.7504i	-81.3886+0.7504i	-60.2371+0.7504i	-94.2169+0.7504i
2.0104	-62.7299+0.7504i	-80.9990+0.7504i	-80.1771+0.7504i	-94.1602+0.7504i	-63.3679+0.7504i	-81.3643+0.7504i	-60.2410+0.7504i	-94.2161+0.7504i
2.0125	-62.7293+0.7504i	-80.9942+0.7504i	-80.1744+0.7504i	-94.1598+0.7504i	-63.3599+0.7504i	-81.3456+0.7504i	-60.2506+0.7504i	-94.2159+0.7504i
2.0146	-62.7369+0.7504i	-80.9908+0.7504i	-80.1727+0.7504i	-94.1593+0.7504i	-63.3534+0.7504i	-81.3405+0.7504i	-60.2581+0.7504i	-94.2147+0.7504i
2.0167	-62.7341+0.7504i	-80.9879+0.7504i	-80.1709+0.7504i	-94.1591+0.7504i	-63.3512+0.7504i	-81.3316+0.7504i	-60.2647+0.7504i	-94.2149+0.7504i
2.0187	-62.7388+0.7504i	-80.9930+0.7504i	-80.1677+0.7504i	-94.1578+0.7504i	-63.3486+0.7504i	-81.3051+0.7504i	-60.2731+0.7504i	-94.2124+0.7504i
2.0208	-62.7336+0.7504i	-80.9809+0.7504i	-80.1658+0.7504i	-94.1572+0.7504i	-63.3504+0.7504i	-81.3010+0.7504i	-60.2828+0.7504i	-94.2138+0.7504i
2.0229	-62.7326+0.7504i	-80.9775+0.7504i	-80.1639+0.7504i	-94.1568+0.7504i	-63.3461+0.7504i	-81.3073+0.7504i	-60.2860+0.7504i	-94.2150+0.7504i
2.0250	-62.7339+0.7504i	-80.9891+0.7504i	-80.1644+0.7504i	-94.1622+0.7504i	-63.3353+0.7504i	-81.2788+0.7504i	-60.3054+0.7504i	-94.2144+0.7504i
2.0271	-62.7282+0.7504i	-80.9894+0.7504i	-80.1626+0.7504i	-94.1611+0.7504i	-63.3319+0.7504i	-81.2581+0.7504i	-60.3089+0.7504i	-94.2133+0.7504i
2.0292	-62.7330+0.7504i	-80.9861+0.7504i	-80.1571+0.7504i	-94.1559+0.7504i	-63.3348+0.7504i	-81.2552+0.7504i	-60.3045+0.7504i	-94.2134+0.7504i
2.0313	-62.7462+0.7504i	-80.9801+0.7504i	-80.1566+0.7504i	-94.1563+0.7504i	-63.3219+0.7504i	-81.2610+0.7504i	-60.3186+0.7504i	-94.2156+0.7504i
2.0333	-62.7494+0.7504i	-80.9907+0.7504i	-80.1546+0.7504i	-94.1539+0.7504i	-63.3158+0.7504i	-81.2406+0.7504i	-60.3239+0.7504i	-94.2153+0.7504i
2.0354	-62.7489+0.7504i	-80.9924+0.7504i	-80.1540+0.7504i	-94.1543+0.7504i	-63.3127+0.7504i	-81.2267+0.7504i	-60.3321+0.7504i	-94.2152+0.7504i
2.0375	-62.7476+0.7504i	-80.9844+0.7504i	-80.1537+0.7504i	-94.1540+0.7504i	-63.3138+0.7504i	-81.2256+0.7504i	-60.3372+0.7504i	-94.2134+0.7504i
2.0396	-62.7432+0.7504i	-80.9839+0.7504i	-80.1500+0.7504i	-94.1524+0.7504i	-63.3223+0.7504i	-81.2349+0.7504i	-60.3359+0.7504i	-94.2119+0.7504i
2.0417	-62.7425+0.7504i	-80.9806+0.7504i	-80.1501+0.7504i	-94.1534+0.7504i	-63.3224+0.7504i	-81.2287+0.7504i	-60.3421+0.7504i	-94.2123+0.7504i
2.0438	-62.7473+0.7504i	-80.9843+0.7504i	-80.1535+0.7504i	-94.1561+0.7504i	-63.3133+0.7504i	-81.2094+0.7504i	-60.3523+0.7504i	-94.2154+0.7504i
2.0458	-62.7474+0.7504i	-80.9795+0.7504i	-80.1505+0.7504i	-94.1560+0.7504i	-63.3112+0.7504i	-81.2006+0.7504i	-60.3606+0.7504i	-94.2153+0.7504i
2.0479	-62.7568+0.7504i	-80.9759+0.7504i	-80.1487+0.7504i	-94.1545+0.7504i	-63.3119+0.7504i	-81.2123+0.7504i	-60.3666+0.7504i	-94.2128+0.7504i
2.0500	-62.7596+0.7504i	-80.9830+0.7504i	-80.1468+0.7504i	-94.1542+0.7504i	-63.3085+0.7504i	-81.2041+0.7504i	-60.3702+0.7504i	-94.2124+0.7504i
2.0521	-62.7485+0.7504i	-80.9893+0.7504i	-80.1467+0.7504i	-94.1548+0.7504i	-63.3123+0.7504i	-81.1842+0.7504i	-60.3734+0.7504i	-94.2115+0.7504i
2.0542	-62.7525+0.7504i	-80.9893+0.7504i	-80.1469+0.7504i	-94.1550+0.7504i	-63.3183+0.7504i	-81.1936+0.7504i	-60.3840+0.7504i	-94.2117+0.7504i
2.0562	-62.7601+0.7504i	-80.9923+0.7504i	-80.1502+0.7504i	-94.1527+0.7504i	-63.3227+0.7504i	-81.2063+0.7504i	-60.3733+0.7504i	-94.2096+0.7504i
2.0583	-62.7580+0.7504i	-80.9894+0.7504i	-80.1489+0.7504i	-94.1542+0.7504i	-63.3154+0.7504i	-81.1880+0.7504i	-60.3829+0.7504i	-94.2105+0.7504i
2.0604	-62.7555+0.7504i	-80.9944+0.7504i	-80.1472+0.7504i	-94.1566+0.7504i	-63.3130+0.7504i	-81.1728+0.7504i	-60.3893+0.7504i	-94.2110+0.7504i
2.0625	-62.7538+0.7504i	-80.9845+0.7504i	-80.1472+0.7504i	-94.1553+0.7504i	-63.3219+0.7504i	-81.1843+0.7504i	-60.3864+0.7504i	-94.2096+0.7504i
2.0646	-62.7691+0.7504i	-80.9794+0.7504i	-80.1469+0.7504i	-94.1557+0.7504i	-63.3118+0.7504i	-81.1966+0.7504i	-60.4092+0.7504i	-94.2116+0.7504i
2.0667	-62.7682+0.7504i	-80.9868+0.7504i	-80.1474+0.7504i	-94.1565+0.7504i	-63.3069+0.7504i	-81.1804+0.7504i	-60.4124+0.7504i	-94.2120+0.7504i
2.0688	-62.7692+0.7504i	-80.9845+0.7504i	-80.1458+0.7504i	-94.1567+0.7504i	-63.3071+0.7504i	-81.1775+0.7504i	-60.4129+0.7504i	-94.2141+0.7504i
2.0708	-62.7712+0.7504i	-80.9834+0.7504i	-80.1463+0.7504i	-94.1573+0.7504i	-63.3150+0.7504i	-81.1859+0.7504i	-60.4176+0.7504i	-94.2123+0.7504i
2.0729	-62.7751+0.7504i	-80.9868+0.7504i	-80.1478+0.7504i	-94.1580+0.7504i	-63.3171+0.7504i	-81.1973+0.7504i	-60.4256+0.7504i	-94.2127+0.7504i
2.0750	-62.7805+0.7504i	-80.9928+0.7504i	-80.1481+0.7504i	-94.1588+0.7504i	-63.3201+0.7504i	-81.2017+0.7504i	-60.4264+0.7504i	-94.2137+0.7504i
2.0771	-62.7762+0.7504i	-80.9954+0.7504i	-80.1500+0.7504i	-94.1591+0.7504i	-63.3236+0.7504i	-81.2052+0.7504i	-60.4206+0.7504i	-94.2136+0.7504i
2.0792	-62.7726+0.7504i	-80.9823+0.7504i	-80.1487+0.7504i	-94.1596+0.7504i	-63.3240+0.7504i	-81.2042+0.7504i	-60.4245+0.7504i	-94.2130+0.7504i
2.0812	-62.7756+0.7504i	-80.9840+0.7504i	-80.1500+0.7504i	-94.1591+0.7504i	-63.3305+0.7504i	-81.2148+0.7504i	-60.4276+0.7504i	-94.2106+0.7504i
2.0833	-62.7858+0.7504i	-81.0024+0.7504i	-80.1496+0.7504i	-94.1593+0.7504i	-63.3299+0.7504i	-81.2200+0.7504i	-60.4271+0.7504i	-94.2108+0.7504i
2.0854	-62.7768+0.7504i	-81.0128+0.7504i	-80.1481+0.7504i	-94.1582+0.7504i	-63.3403+0.7504i	-81.2128+0.7504i	-60.4181+0.7504i	-94.2061+0.7504i
2.0875	-62.7742+0.7504i	-81.0021+0.7504i	-80.1531+0.7504i	-94.1665+0.7504i	-63.3476+0.7504i	-81.2271+0.7504i	-60.4409+0.7504i	-94.2077+0.7504i
2.0896	-62.7817+0.7504i	-81.0027+0.7504i	-80.1561+0.7504i	-94.1679+0.7504i	-63.3527+0.7504i	-81.2445+0.7504i	-60.4457+0.7504i	-94.2099+0.7504i
2.0917	-62.7841+0.7504i	-81.0092+0.7504i	-80.1522+0.7504i	-94.1614+0.7504i	-63.3535+0.7504i	-81.2446+0.7504i	-60.4304+0.7504i	-94.2080+0.7504i
2.0938	-62.7836+0.7504i	-81.0160+0.7504i	-80.1546+0.7504i	-94.1646+0.7504i	-63.3573+0.7504i	-81.2429+0.7504i	-60.4371+0.7504i	-94.2067+0.7504i
2.0958	-62.7865+0.7504i	-81.0182+0.7504i	-80.1531+0.7504i	-94.1610+0.7504i	-63.3677+0.7504i	-81.2569+0.7504i	-60.4242+0.7504i	-94.2046+0.7504i
2.0979	-62.8013+0.7504i	-81.0177+0.7504i	-80.1557+0.7504i	-94.1619+0.7504i	-63.3662+0.7504i	-81.2785+0.7504i	-60.4333+0.7504i	-94.2065+0.7504i
2.1000	-62.7979+0.7504i	-81.0166+0.7504i	-80.1583+0.7504i	-94.1632+0.7504i	-63.3653+0.7504i	-81.2736+0.7504i	-60.4406+0.7504i	-94.2088+0.7504i
2.1021	-62.7985+0.7504i	-81.0182+0.7504i	-80.1579+0.7504i	-94.1634+0.7504i	-63.3717+0.7504i	-81.2831+0.7504i	-60.4392+0.7504i	-94.2086+0.7504i
2.1042	-62.8036+0.7504i	-81.0228+0.7504i	-80.1596+0.7504i	-94.1638+0.7504i	-63.3848+0.7504i	-81.2982+0.7504i	-60.4394+0.7504i	-94.2069+0.7504i
2.1063	-62.8016+0.7504i	-81.0228+0.7504i	-80.1554+0.7504i	-94.1616+0.7504i	-63.3942+0.7504i	-81.3161+0.7504i	-60.4296+0.7504i	-94.2052+0.7504i
2.1083	-62.8015+0.7504i	-81.0160+0.7504i	-80.1551+0.7504i	-94.1620+0.7504i	-63.4031+0.7504i	-81.3336+0.7504i	-60.4277+0.7504i	-94.2062+0.7504i
2.1104	-62.8060+0.7504i	-81.0278+0.7504i	-80.1600+0.7504i	-94.1635+0.7504i	-63.4104+0.7504i	-81.3430+0.7504i	-60.4343+0.7504i	-94.2074+0.7504i
2.1125	-62.8018+0.7504i	-81.0178+0.7504i	-80.1598+0.7504i	-94.1645+0.7504i	-63.4134+0.7504i	-81.3512+0.7504i	-60.4324+0.7504i	-94.2059+0.7504i
2.1146	-62.8110+0.7504i	-81.0207+0.7504i	-80.1630+0.7504i	-94.1642+0.7504i	-63.4193+0.7504i	-81.3697+0.7504i	-60.4246+0.7504i	-94.2036+0.7504i
2.1167	-62.8164+0.7504i	-81.0352+0.7504i	-80.1644+0.7504i	-94.1646+0.7504i	-63.4217+0.7504i	-81.3802+0.7504i	-60.4217+0.7504i	-94.2027+0.7504i
2.1187	-62.7985+0.7504i	-81.0394+0.7504i	-80.1701+0.7504i	-94.1644+0.7504i	-63.4425+0.7504i	-81.3824+0.7504i	-60.4082+0.7504i	-94.1992+0.7504i
2.1208	-62.8029+0.7504i	-81.0373+0.7504i	-80.1719+0.7504i	-94.1655+0.7504i	-63.4505+0.7504i	-81.4010+0.7504i	-60.4110+0.7504i	-94.2008+0.7504i
2.1229	-62.8137+0.7504i	-81.0374+0.7504i	-80.1695+0.7504i	-94.1663+0.7504i	-63.4515+0.7504i	-81.4215+0.7504i	-60.4140+0.7504i	-94.2025+0.7504i
2.1250	-62.8095+0.7504i	-81.0372+0.7504i	-80.1708+0.7504i	-94.1664+0.7504i	-63.4561+0.7504i	-81.4268+0.7504i	-60.4066+0.7504i	-94.2019+0.7504i
2.1271	-62.8113+0.7504i	-81.0440+0.7504i	-80.1684+0.7504i	-94.1667+0.7504i	-63.4598+0.7504i	-81.4311+0.7504i	-60.4153+0.7504i	-94.2013+0.7504i
2.1292	-62.8106+0.7504i	-81.0410+0.7504i	-80.1678+0.7504i	-94.1652+0.7504i	-63.4749+0.7504i	-81.4498+0.7504i	-60.4036+0.7504i	-94.1994+0.7504i
2.1313	-62.8224+0.7504i	-81.0406+0.7504i	-80.1691+0.7504i	-94.1647+0.7504i	-63.4771+0.7504i	-81.4776+0.7504i	-60.3963+0.7504i	-94.2004+0.7504i
2.1333	-62.8139+0.7504i	-81.0264+0.7504i	-80.1700+0.7504i	-94.1649+0.7504i	-63.4815+0.7504i	-81.4885+0.7504i	-60.3968+0.7504i	-94.2012+0.7504i
2.1354	-62.8123+0.7504i	-81.0307+0.7504i	-80.1701+0.7504i	-94.1644+0.7504i	-63.4908+0.7504i	-81.4970+0.7504i	-60.3976+0.7504i	-94.2001+0.7504i
2.1375	-62.8056+0.7504i	-81.0088+0.7504i	-80.1633+0.7504i	-94.1617+0.7504i	-63.5060+0.7504i	-81.5380+0.7504i	-60.3862+0.7504i	-94.2005+0.7504i
2.1396	-62.8008+0.7504i	-81.0157+0.7504i	-80.1634+0.7504i	-94.1605+0.7504i	-63.5200+0.7504i	-81.5555+0.7504i	-60.3645+0.7504i	-94.1975+0.7504i
2.1417	-62.8047+0.7504i	-81.0144+0.7504i	-80.1661+0.7504i	-94.1615+0.7504i	-63.5284+0.7504i	-81.5667+0.7504i	-60.3678+0.7504i	-94.1973+0.7504i
2.1437	-62.8065+0.7504i	-81.0136+0.7504i	-80.1670+0.7504i	-94.1627+0.7504i	-63.5321+0.7504i	-81.5834+0.7504i	-60.3798+0.7504i	-94.2003+0.7504i
2.1458	-62.8032+0.7504i	-81.0143+0.7504i	-80.1692+0.7504i	-94.1634+0.7504i	-63.5363+0.7504i	-81.5865+0.7504i	-60.3711+0.7504i	-94.1984+0.7504i
2.1479	-62.8091+0.7504i	-81.0057+0.7504i	-80.1681+0.7504i	-94.1625+0.7504i	-63.5428+0.7504i	-81.6129+0.7504i	-60.3523+0.7504i	-94.1972+0.7504i
2.1500	-62.8031+0.7504i	-80.9994+0.7504i	-80.1711+0.7504i	-94.1688+0.7504i	-63.5485+0.7504i	-81.6304+0.7504i	-60.3585+0.7504i	-94.1959+0.7504i
2.1521	-62.7917+0.7504i	-81.0070+0.7504i	-80.1702+0.7504i	-94.1669+0.7504i	-63.5626+0.7504i	-81.6270+0.7504i	-60.3403+0.7504i	-94.1931+0.7504i
2.1542	-62.7938+0.7504i	-81.0003+0.7504i	-80.1687+0.7504i	-94.1612+0.7504i	-63.5696+0.7504i	-81.6461+0.7504i	-60.3290+0.7504i	-94.1934+0.7504i
2.1563	-62.7933+0.7504i	-80.9986+0.7504i	-80.1712+0.7504i	-94.1640+0.7504i	-63.5782+0.7504i	-81.6690+0.7504i	-60.3294+0.7504i	-94.1939+0.7504i
2.1583	-62.7911+0.7504i	-80.9959+0.7504i	-80.1699+0.7504i	-94.1620+0.7504i	-63.5804+0.7504i	-81.6782+0.7504i	-60.3163+0.7504i	-94.1940+0.7504i
2.1604	-62.7864+0.7504i	-80.9972+0.7504i	-80.1701+0.7504i	-94.1614+0.7504i	-63.5888+0.7504i	-81.6866+0.7504i	-60.3315+0.7504i	-94.1929+0.7504i
2.1625	-62.7830+0.7504i	-80.9915+0.7504i	-80.1695+0.7504i	-94.1594+0.7504i	-63.6026+0.7504i	-81.7074+0.7504i	-60.3149+0.7504i	-94.1913+0.7504i
2.1646	-62.8009+0.7504i	-80.9836+0.7504i	-80.1710+0.7504i	-94.1580+0.7504i	-63.5953+0.7504i	-81.7373+0.7504i	-60.4682+0.7504i	-94.1958+0.7504i
2.1667	-62.7922+0.7504i	-80.9731+0.7504i	-80.1713+0.7504i	-94.1584+0.7504i	-63.5999+0.7504i	-81.7448+0.7504i	-60.4621+0.7504i	-94.1948+0.7504i
2.1688	-62.7897+0.7504i	-80.9705+0.7504i	-80.1691+0.7504i	-94.1568+0.7504i	-63.6152+0.7504i	-81.7736+0.7504i	-60.4508+0.7504i	-94.1945+0.7504i
2.1708	-62.7888+0.7504i	-80.9671+0.7504i	-80.1703+0.7504i	-94.1565+0.7504i	-63.6241+0.7504i	-81.7928+0.7504i	-60.4497+0.7504i	-94.1937+0.7504i
2.1729	-62.7865+0.7504i	-80.9649+0.7504i	-80.1688+0.7504i	-94.1554+0.7504i	-63.6328+0.7504i	-81.8117+0.7504i	-60.4441+0.7504i	-94.1932+0.7504i
2.1750	-62.7832+0.7504i	-80.9521+0.7504i	-80.1680+0.7504i	-94.1548+0.7504i	-63.6417+0.7504i	-81.8369+0.7504i	-60.4401+0.7504i	-94.1950+0.7504i
2.1771	-62.7760+0.7504i	-80.9592+0.7504i	-80.1677+0.7504i	-94.1550+0.7504i	-63.6503+0.7504i	-81.8395+0.7504i	-60.4392+0.7504i	-94.1949+0.7504i
2.1792	-62.7722+0.7504i	-80.9473+0.7504i	-80.1696+0.7504i	-94.1559+0.7504i	-63.6504+0.7504i	-81.8459+0.7504i	-60.4379+0.7504i	-94.1951+0.7504i
2.1812	-62.7739+0.7504i	-80.9435+0.7504i	-80.1742+0.7504i	-94.1542+0.7504i	-63.6666+0.7504i	-81.8822+0.7504i	-60.4249+0.7504i	-94.1918+0.7504i
2.1833	-62.7685+0.7504i	-80.9353+0.7504i	-80.1791+0.7504i	-94.1584+0.7504i	-63.6708+0.7504i	-81.8987+0.7504i	-60.4199+0.7504i	-94.1917+0.7504i
2.1854	-62.7613+0.7504i	-80.9479+0.7504i	-80.1770+0.7504i	-94.1600+0.7504i	-63.6563+0.7504i	-81.8386+0.7504i	-60.4311+0.7504i	-94.1918+0.7504i
2.1875	-62.7580+0.7504i	-80.9376+0.7504i	-80.1800+0.7504i	-94.1599+0.7504i	-63.6721+0.7504i	-81.8743+0.7504i	-60.4273+0.7504i	-94.1915+0.7504i
2.1896	-62.7548+0.7504i	-80.9287+0.7504i	-80.1774+0.7504i	-94.1597+0.7504i	-63.6778+0.7504i	-81.8897+0.7504i	-60.4217+0.7504i	-94.1912+0.7504i
2.1917	-62.7504+0.7504i	-80.9263+0.7504i	-80.1766+0.7504i	-94.1587+0.7504i	-63.6717+0.7504i	-81.8771+0.7504i	-60.4202+0.7504i	-94.1911+0.7504i
2.1938	-62.7553+0.7504i	-80.9274+0.7504i	-80.1814+0.7504i	-94.1609+0.7504i	-63.6652+0.7504i	-81.8730+0.7504i	-60.4248+0.7504i	-94.1916+0.7504i
2.1958	-62.7485+0.7504i	-80.9181+0.7504i	-80.1805+0.7504i	-94.1598+0.7504i	-63.6763+0.7504i	-81.8841+0.7504i	-60.4174+0.7504i	-94.1894+0.7504i
2.1979	-62.7373+0.7504i	-80.9161+0.7504i	-80.1773+0.7504i	-94.1563+0.7504i	-63.6948+0.7504i	-81.9144+0.7504i	-60.4050+0.7504i	-94.1863+0.7504i
2.2000	-62.7299+0.7504i	-80.8980+0.7504i	-80.1779+0.7504i	-94.1565+0.7504i	-63.6911+0.7504i	-81.9082+0.7504i	-60.4097+0.7504i	-94.1876+0.7504i
2.2021	-62.7240+0.7504i	-80.8836+0.7504i	-80.1721+0.7504i	-94.1535+0.7504i	-63.6998+0.7504i	-81.9304+0.7504i	-60.3969+0.7504i	-94.1868+0.7504i
2.2042	-62.7161+0.7504i	-80.8754+0.7504i	-80.1726+0.7504i	-94.1524+0.7504i	-63.7064+0.7504i	-81.9395+0.7504i	-60.3926+0.7504i	-94.1845+0.7504i
2.2062	-62.7137+0.7504i	-80.8781+0.7504i	-80.1754+0.7504i	-94.1536+0.7504i	-63.7126+0.7504i	-81.9442+0.7504i	-60.3934+0.7504i	-94.1836+0.7504i
2.2083	-62.7006+0.7504i	-80.8513+0.7504i	-80.1725+0.7504i	-94.1513+0.7504i	-63.7183+0.7504i	-81.9593+0.7504i	-60.3989+0.7504i	-94.1845+0.7504i
2.2104	-62.6993+0.7504i	-80.8592+0.7504i	-80.1750+0.7504i	-94.1555+0.7504i	-63.7221+0.7504i	-81.9555+0.7504i	-60.4068+0.7504i	-94.1864+0.7504i
2.2125	-62.6758+0.7504i	-80.8128+0.7504i	-80.1739+0.7504i	-94.1599+0.7504i	-63.7255+0.7504i	-81.9677+0.7504i	-60.4125+0.7504i	-94.1860+0.7504i
2.2146	-62.6755+0.7504i	-80.7996+0.7504i	-80.1729+0.7504i	-94.1573+0.7504i	-63.7304+0.7504i	-81.9839+0.7504i	-60.4063+0.7504i	-94.1845+0.7504i
2.2167	-62.6699+0.7504i	-80.7900+0.7504i	-80.1686+0.7504i	-94.1502+0.7504i	-63.7349+0.7504i	-81.9980+0.7504i	-60.3876+0.7504i	-94.1841+0.7504i
2.2188	-62.6509+0.7504i	-80.7747+0.7504i	-80.1667+0.7504i	-94.1502+0.7504i	-63.7415+0.7504i	-81.9913+0.7504i	-60.3828+0.7504i	-94.1819+0.7504i
2.2208	-62.6434+0.7504i	-80.7566+0.7504i	-80.1674+0.7504i	-94.1486+0.7504i	-63.7485+0.7504i	-82.0003+0.7504i	-60.3804+0.7504i	-94.1822+0.7504i
2.2229	-62.6363+0.7504i	-80.7417+0.7504i	-80.1632+0.7504i	-94.1523+0.7504i	-63.7558+0.7504i	-82.0224+0.7504i	-60.3794+0.7504i	-94.1828+0.7504i
2.2250	-62.6278+0.7504i	-80.7323+0.7504i	-80.1633+0.7504i	-94.1512+0.7504i	-63.7493+0.7504i	-82.0056+0.7504i	-60.3755+0.7504i	-94.1830+0.7504i
2.2271	-62.6187+0.7504i	-80.7231+0.7504i	-80.1674+0.7504i	-94.1516+0.7504i	-63.7504+0.7504i	-81.9984+0.7504i	-60.3767+0.7504i	-94.1829+0.7504i
2.2292	-62.6041+0.7504i	-80.7054+0.7504i	-80.1663+0.7504i	-94.1531+0.7504i	-63.7597+0.7504i	-82.0067+0.7504i	-60.3701+0.7504i	-94.1819+0.7504i
2.2313	-62.6046+0.7504i	-80.6834+0.7504i	-80.1614+0.7504i	-94.1492+0.7504i	-63.7550+0.7504i	-82.0225+0.7504i	-60.3670+0.7504i	-94.1827+0.7504i
2.2333	-62.5915+0.7504i	-80.6614+0.7504i	-80.1624+0.7504i	-94.1510+0.7504i	-63.7516+0.7504i	-82.0128+0.7504i	-60.3677+0.7504i	-94.1817+0.7504i
2.2354	-62.5798+0.7504i	-80.6451+0.7504i	-80.1589+0.7504i	-94.1498+0.7504i	-63.7562+0.7504i	-82.0151+0.7504i	-60.3637+0.7504i	-94.1824+0.7504i
2.2375	-62.5664+0.7504i	-80.6145+0.7504i	-80.1596+0.7504i	-94.1500+0.7504i	-63.7635+0.7504i	-82.0262+0.7504i	-60.3596+0.7504i	-94.1784+0.7504i
2.2396	-62.5566+0.7504i	-80.5977+0.7504i	-80.1606+0.7504i	-94.1479+0.7504i	-63.7699+0.7504i	-82.0409+0.7504i	-60.3509+0.7504i	-94.1775+0.7504i
2.2417	-62.5404+0.7504i	-80.5644+0.7504i	-80.1585+0.7504i	-94.1479+0.7504i	-63.7755+0.7504i	-82.0513+0.7504i	-60.3512+0.7504i	-94.1805+0.7504i
2.2437	-62.5154+0.7504i	-80.5660+0.7504i	-80.1633+0.7504i	-94.1532+0.7504i	-63.7919+0.7504i	-82.0381+0.7504i	-60.3430+0.7504i	-94.1774+0.7504i
2.2458	-62.5063+0.7504i	-80.5419+0.7504i	-80.1622+0.7504i	-94.1519+0.7504i	-63.7836+0.7504i	-82.0248+0.7504i	-60.3432+0.7504i	-94.1762+0.7504i
2.2479	-62.5155+0.7504i	-80.5050+0.7504i	-80.1602+0.7504i	-94.1475+0.7504i	-63.7704+0.7504i	-82.0430+0.7504i	-60.3531+0.7504i	-94.1794+0.7504i
2.2500	-62.4972+0.7504i	-80.4895+0.7504i	-80.1597+0.7504i	-94.1483+0.7504i	-63.7784+0.7504i	-82.0503+0.7504i	-60.3424+0.7504i	-94.1770+0.7504i
2.2521	-62.4860+0.7504i	-80.4765+0.7504i	-80.1535+0.7504i	-94.1478+0.7504i	-63.7730+0.7504i	-82.0260+0.7504i	-60.3464+0.7504i	-94.1750+0.7504i
2.2542	-62.4654+0.7504i	-80.4313+0.7504i	-80.1557+0.7504i	-94.1484+0.7504i	-63.7779+0.7504i	-82.0324+0.7504i	-60.3510+0.7504i	-94.1763+0.7504i
2.2563	-62.4564+0.7504i	-80.4057+0.7504i	-80.1597+0.7504i	-94.1469+0.7504i	-63.7809+0.7504i	-82.0500+0.7504i	-60.3470+0.7504i	-94.1768+0.7504i
2.2583	-62.4404+0.7504i	-80.3762+0.7504i	-80.1572+0.7504i	-94.1468+0.7504i	-63.7728+0.7504i	-82.0322+0.7504i	-60.3498+0.7504i	-94.1773+0.7504i
2.2604	-62.4264+0.7504i	-80.3549+0.7504i	-80.1583+0.7504i	-94.1473+0.7504i	-63.7690+0.7504i	-82.0236+0.7504i	-60.3489+0.7504i	-94.1811+0.7504i
2.2625	-62.4089+0.7504i	-80.3177+0.7504i	-80.1588+0.7504i	-94.1470+0.7504i	-63.7724+0.7504i	-82.0285+0.7504i	-60.3479+0.7504i	-94.1803+0.7504i
2.2646	-62.4018+0.7504i	-80.2859+0.7504i	-80.1556+0.7504i	-94.1456+0.7504i	-63.7780+0.7504i	-82.0461+0.7504i	-60.3461+0.7504i	-94.1806+0.7504i
2.2667	-62.3815+0.7504i	-80.2532+0.7504i	-80.1555+0.7504i	-94.1457+0.7504i	-63.7734+0.7504i	-82.0333+0.7504i	-60.3490+0.7504i	-94.1821+0.7504i
2.2687	-62.3655+0.7504i	-80.2118+0.7504i	-80.1514+0.7504i	-94.1443+0.7504i	-63.7769+0.7504i	-82.0341+0.7504i	-60.3486+0.7504i	-94.1834+0.7504i
2.2708	-62.3499+0.7504i	-80.1772+0.7504i	-80.1516+0.7504i	-94.1439+0.7504i	-63.7837+0.7504i	-82.0406+0.7504i	-60.3506+0.7504i	-94.1833+0.7504i
2.2729	-62.3305+0.7504i	-80.1423+0.7504i	-80.1470+0.7504i	-94.1415+0.7504i	-63.7909+0.7504i	-82.0523+0.7504i	-60.3418+0.7504i	-94.1807+0.7504i
2.2750	-62.3074+0.7504i	-80.0968+0.7504i	-80.1499+0.7504i	-94.1466+0.7504i	-63.7962+0.7504i	-82.0621+0.7504i	-60.3527+0.7504i	-94.1821+0.7504i
2.2771	-62.3006+0.7504i	-80.0856+0.7504i	-80.1552+0.7504i	-94.1497+0.7504i	-63.7881+0.7504i	-82.0432+0.7504i	-60.3668+0.7504i	-94.1838+0.7504i
2.2792	-62.2842+0.7504i	-80.0480+0.7504i	-80.1499+0.7504i	-94.1434+0.7504i	-63.7872+0.7504i	-82.0362+0.7504i	-60.3567+0.7504i	-94.1833+0.7504i
2.2813	-62.2729+0.7504i	-80.0018+0.7504i	-80.1468+0.7504i	-94.1430+0.7504i	-63.7867+0.7504i	-82.0523+0.7504i	-60.3576+0.7504i	-94.1838+0.7504i
